county_month_id,county_id,month,fte,fte_approximated,region_id
2881,73,2012-06-15,0,0,11
2882,73,2012-07-15,0,1,11
2883,73,2012-08-15,0,0,11
2884,73,2012-09-15,0,0,11
2885,73,2012-10-15,0,0,11
2886,73,2012-11-15,0,1,11
2887,73,2012-12-15,0,0,11
2888,73,2013-01-15,0,0,11
2889,73,2013-02-15,0,0,11
2890,73,2013-03-15,0,0,11
2891,73,2013-04-15,0,1,11
2892,73,2013-05-15,0,1,11
2893,73,2013-06-15,0,0,11
2894,73,2013-07-15,0,0,11
2895,73,2013-08-15,0,0,11
2896,73,2013-09-15,0,0,11
2897,73,2013-10-15,0,0,11
2898,73,2013-11-15,0,1,11
2899,73,2013-12-15,0,0,11
2900,73,2014-01-15,0,0,11
2901,73,2014-02-15,0,0,11
2902,73,2014-03-15,0,0,11
2903,73,2014-04-15,0,0,11
2904,73,2014-05-15,0,0,11
2905,73,2014-06-15,0,0,11
2906,73,2014-07-15,0,0,11
2907,73,2014-08-15,0,0,11
2908,73,2014-09-15,0,0,11
2909,73,2014-10-15,0,0,11
2910,73,2014-11-15,0,0,11
2911,73,2014-12-15,0,0,11
2912,73,2015-01-15,0,0,11
2913,73,2015-02-15,0,0,11
2914,73,2015-03-15,0,0,11
2915,73,2015-04-15,0,0,11
2916,73,2015-05-15,0,0,11
2917,73,2015-06-15,0,0,11
2918,73,2015-07-15,0,0,11
2919,73,2015-08-15,0,0,11
2920,73,2015-09-15,0,0,11
2921,74,2012-06-15,1,0,5
2922,74,2012-07-15,1,1,5
2923,74,2012-08-15,1,0,5
2924,74,2012-09-15,1,0,5
2925,74,2012-10-15,1,0,5
2926,74,2012-11-15,0.8780327868852459,1,5
2927,74,2012-12-15,0.76,0,5
2928,74,2013-01-15,1,0,5
2929,74,2013-02-15,1,0,5
2930,74,2013-03-15,1,0,5
2931,74,2013-04-15,1,1,5
2932,74,2013-05-15,1,1,5
2933,74,2013-06-15,1,0,5
2934,74,2013-07-15,1,0,5
2935,74,2013-08-15,1,0,5
2936,74,2013-09-15,1,0,5
2937,74,2013-10-15,1,0,5
2938,74,2013-11-15,1,1,5
2939,74,2013-12-15,1,0,5
2940,74,2014-01-15,1,0,5
2941,74,2014-02-15,1,0,5
2942,74,2014-03-15,1,0,5
2943,74,2014-04-15,0.5,0,5
2944,74,2014-05-15,0.5,0,5
2945,74,2014-06-15,1,0,5
2946,74,2014-07-15,1,0,5
2947,74,2014-08-15,1,0,5
2948,74,2014-09-15,0.5,0,5
2949,74,2014-10-15,1,0,5
2950,74,2014-11-15,1,0,5
2951,74,2014-12-15,1,0,5
2952,74,2015-01-15,1,0,5
2953,74,2015-02-15,1,0,5
2954,74,2015-03-15,1,0,5
2955,74,2015-04-15,1,0,5
2956,74,2015-05-15,1,0,5
2957,74,2015-06-15,1,0,5
2958,74,2015-07-15,1,0,5
2959,74,2015-08-15,1,0,5
2960,74,2015-09-15,1,0,5
2961,75,2012-06-15,0,0,10
2962,75,2012-07-15,0,1,10
2963,75,2012-08-15,0,0,10
2964,75,2012-09-15,0,0,10
2965,75,2012-10-15,0,0,10
2966,75,2012-11-15,0,1,10
2967,75,2012-12-15,0,0,10
2968,75,2013-01-15,0,0,10
2969,75,2013-02-15,0,0,10
2970,75,2013-03-15,0,0,10
2971,75,2013-04-15,0,1,10
2972,75,2013-05-15,0,1,10
2973,75,2013-06-15,0,0,10
2974,75,2013-07-15,0,0,10
2975,75,2013-08-15,0,0,10
2976,75,2013-09-15,0,0,10
2977,75,2013-10-15,0,0,10
2978,75,2013-11-15,0,1,10
2979,75,2013-12-15,0,0,10
2980,75,2014-01-15,0,0,10
2981,75,2014-02-15,0,0,10
2982,75,2014-03-15,0,0,10
2983,75,2014-04-15,0,0,10
2984,75,2014-05-15,0,0,10
2985,75,2014-06-15,0,0,10
2986,75,2014-07-15,0,0,10
2987,75,2014-08-15,0,0,10
2988,75,2014-09-15,0,0,10
2989,75,2014-10-15,0,0,10
2990,75,2014-11-15,0,0,10
2991,75,2014-12-15,0,0,10
2992,75,2015-01-15,0,0,10
2993,75,2015-02-15,0,0,10
2994,75,2015-03-15,0,0,10
2995,75,2015-04-15,0,0,10
2996,75,2015-05-15,0,0,10
2997,75,2015-06-15,0,0,10
2998,75,2015-07-15,0,0,10
2999,75,2015-08-15,0,0,10
3000,75,2015-09-15,0,0,10
3001,76,2012-06-15,0,0,2
3002,76,2012-07-15,0,1,2
3003,76,2012-08-15,0,0,2
3004,76,2012-09-15,0,0,2
3005,76,2012-10-15,0,0,2
3006,76,2012-11-15,0,1,2
3007,76,2012-12-15,0,0,2
3008,76,2013-01-15,0,0,2
3009,76,2013-02-15,0,0,2
3010,76,2013-03-15,0,0,2
3011,76,2013-04-15,0,1,2
3012,76,2013-05-15,0,1,2
3013,76,2013-06-15,0,0,2
3014,76,2013-07-15,0,0,2
3015,76,2013-08-15,0,0,2
3016,76,2013-09-15,0,0,2
3017,76,2013-10-15,0,0,2
3018,76,2013-11-15,0,1,2
3019,76,2013-12-15,0,0,2
3020,76,2014-01-15,0,0,2
3021,76,2014-02-15,0,0,2
3022,76,2014-03-15,0,0,2
3023,76,2014-04-15,0,0,2
3024,76,2014-05-15,0,0,2
3025,76,2014-06-15,0,0,2
3026,76,2014-07-15,0,0,2
3027,76,2014-08-15,1,0,2
3028,76,2014-09-15,1,0,2
3029,76,2014-10-15,1,0,2
3030,76,2014-11-15,1,0,2
3031,76,2014-12-15,1,0,2
3032,76,2015-01-15,1,0,2
3033,76,2015-02-15,1,0,2
3034,76,2015-03-15,1,0,2
3035,76,2015-04-15,1,0,2
3036,76,2015-05-15,1,0,2
3037,76,2015-06-15,1,0,2
3038,76,2015-07-15,1,0,2
3039,76,2015-08-15,1,0,2
3040,76,2015-09-15,1,0,2
3041,77,2012-06-15,1,0,2
3042,77,2012-07-15,1,1,2
3043,77,2012-08-15,1,0,2
3044,77,2012-09-15,1,0,2
3045,77,2012-10-15,0.76,0,2
3046,77,2012-11-15,0.8819672131147541,1,2
3047,77,2012-12-15,1,0,2
3048,77,2013-01-15,1,0,2
3049,77,2013-02-15,1,0,2
3050,77,2013-03-15,1,0,2
3051,77,2013-04-15,0.6630434782608696,1,2
3052,77,2013-05-15,0.3369565217391305,1,2
3053,77,2013-06-15,0,0,2
3054,77,2013-07-15,0,0,2
3055,77,2013-08-15,0,0,2
3056,77,2013-09-15,0,0,2
3057,77,2013-10-15,0,0,2
3058,77,2013-11-15,0,1,2
3059,77,2013-12-15,0,0,2
3060,77,2014-01-15,0,0,2
3061,77,2014-02-15,0,0,2
3062,77,2014-03-15,0,0,2
3063,77,2014-04-15,0,0,2
3064,77,2014-05-15,1,0,2
3065,77,2014-06-15,1,0,2
3066,77,2014-07-15,1,0,2
3067,77,2014-08-15,1,0,2
3068,77,2014-09-15,0.76,0,2
3069,77,2014-10-15,1,0,2
3070,77,2014-11-15,1,0,2
3071,77,2014-12-15,1,0,2
3072,77,2015-01-15,1,0,2
3073,77,2015-02-15,1,0,2
3074,77,2015-03-15,1,0,2
3075,77,2015-04-15,1,0,2
3076,77,2015-05-15,1,0,2
3077,77,2015-06-15,1,0,2
3078,77,2015-07-15,1,0,2
3079,77,2015-08-15,0.5,0,2
3080,77,2015-09-15,1,0,2
